Actual,Predicted_60_RF,Predicted_60_OLS,Predicted_80_OLS,Predicted_80_RF
14000,17884.08,16026.86304,14477.53097,13581.04
17900,22216.25,26029.81357,19952.2904,18265.34
19950,15515.53,15308.77684,19689.10065,19350.1
29100,24422.58,27032.48624,28832.19944,29208.23
11900,16165.27,16672.05879,11503.01614,13631.31
18988,26801.47,23385.90556,19621.27896,19407.37
36969,29072.28,30966.94322,31336.8171,30404.67
13295,17698.14,21267.83621,15291.61917,16211.72
28900,33004.06,35127.54054,29849.9876,34093.23
29701,13357.44,14729.82272,31470.15084,29430.65
22980,17207.59,18179.43614,23293.50603,19634.8
18410,22544.53,22167.51297,20816.01219,23547.64
11988,11870.3,11607.93704,8911.677088,11277.54
23395,19919.09,23573.03497,23716.91572,24723.75
33999,27211.24,30512.01948,38780.7615,38228.97
11990,20408.78,20090.40387,10511.74085,12172.76
23997,41789.95,31203.57992,27045.27607,24718.82
19020,16793.5,16940.20765,20000.48023,17386.25
8801,11151.56,9184.836479,1023.940159,8388.63
18495,18116.09,19524.74947,19398.30104,18242.63
5995,6391.97,7080.088299,3252.037695,4536.26
25770,19507,15827.79164,25890.92305,18822.83
11100,24667.44,17245.90582,9363.976029,12120.36
20888,19714.43,22837.079,25135.45187,17722.15
18999,20620.13,20603.44532,16080.89029,15051.23
20500,27321.57,26081.20929,20575.89862,24666.73
24995,28817.85,24259.35769,24196.87122,23308.77
23500,45644.43,30654.97795,27543.26035,30908.71
35000,43945.36,39274.52901,31036.23921,34566.96
20919,18395.29,16839.80181,20952.50457,17639.61
7777,11374.55,5854.070852,8227.24568,8196.79
14895,20320.56,19612.84803,16283.10314,17273.56
14989,18093.72,18982.93519,12527.12759,16021.43
3990,5851.03,2066.931304,-1306.873245,5571.78
21694,17701.06,20067.89744,20596.0739,18986.47
24495,22075.31,21759.75302,23786.74801,24250.71
16995,28165.39,22396.11566,22325.435,17629.19
18477,24681.33,27735.61928,23346.79413,22809.25
27993,36856.69,30988.75336,32749.27471,32319.33
20995,18649.4,22372.19892,25411.64793,22946.76
10000,10764.15,10613.93333,10718.29348,12074.26
57711,39758.65,30432.56288,35066.5656,40983.84
34115,24588.83,26623.35661,32863.0216,33538.38
17496,19277.41,19791.28976,20994.73595,16862.72
16995,21241.11,25264.47113,18774.19425,19340.13
10000,16775.28,18900.23651,10211.23414,11273.37
19444,19382.41,22548.33191,25014.5002,19135.59
67509,82411.85,61646.24,60492.01568,85484.4
25519,17810.34,22102.09985,25936.66348,18099.15
18490,15043.83,14000.84894,18560.69451,20382.02
28500,29413.25,28511.55414,26689.22158,36360.44
16991,14575.37,21630.59948,15185.59659,14904.64
47866,23585.81,23267.85599,53968.52454,41537.6
7930,13232.29,9631.065303,7386.726671,11302.02
48500,34818.75,35600.37649,36825.26904,38698.33
16495,13250.77,17806.14898,14616.01408,14294.28
15999,11613.5,9071.455891,14915.67982,12504.28
34997,30214.37,27907.70087,31959.83912,34981.6
17921,18888.02,22104.76601,19405.81454,17962.02
19888,16702.41,24285.45978,18539.35935,23395.1
24789,18369.42,20737.82429,26003.93404,24466.96
13752,24223.47,23207.15333,17634.59071,16233.23
15850,18660.21,23087.37596,17061.92577,17940.97
19999,24724.03,23770.80447,24831.34605,20831.22
34000,22835.44,26979.3346,35896.24791,37703.85
18900,19059.06,20975.83327,18546.35666,16718.16
19970,35255.43,22652.48395,20621.44557,20308.36
22993,23152.87,17627.16003,24934.42153,31892.03
35500,32012.31,30935.75637,36444.5754,35715.32
6551,20171.15,12981.54023,4432.105427,9152.37
11990,17671.83,19191.99062,12520.78286,13900.25
15977,22177.81,17549.08063,14116.03481,16147.37
17999,9444.04,9231.013196,20284.76616,9730.93
9448,13889.69,15187.68014,7818.490162,14689.78
10800,21983.73,22312.43645,13299.6363,12839
13634,20080.76,22964.13927,15037.52106,16658.46
19797,33079.29,22107.19249,23068.07492,23632.9
31915,30566.58,26708.15842,25059.6748,23490.59
19980,17231.66,20466.68535,20041.30175,18238.43
13777,12937.73,12361.89517,18104.06406,10925.48
35695,19985.68,23761.34515,34320.2793,21197.16
18488,17430.09,23275.47034,21884.41826,19222.36
17700,23102.5,22334.34292,18037.9589,17390.46
17400,21705.1,25355.30425,20462.58186,19446.88
11822,18142.37,20187.00592,13003.66413,16100.44
29997,34004.42,32985.81813,28296.14324,28636.45
12950,18659.31,18636.85922,9901.529869,12326.4
20500,16851.73,18106.85588,21898.90944,20265.04
15998,18481.27,19569.5108,17580.7636,17395.37
21559,21324.49,21966.9468,21838.99539,18416.8
11999,25129.78,20112.27283,13389.90779,15224.3
27987,26599.49,26130.13511,27867.3868,27079.95
34987,26004.8,26394.75447,32231.86288,31816.31
16599,23069.58,22895.24765,14984.04516,16500.81
3952,6820.93,3112.018534,10811.20161,18163.1
23388,25143.14,24252.32079,22299.11016,21595.02
45500,36098.38,32636.05461,42610.76661,50717.64
24917,14875.64,17238.9321,21503.95303,16952.16
19490,26092.16,23733.73979,20077.65099,18817.95
21577,16611.8,18976.72946,24340.92464,22550.95
5444,11478.01,8498.499963,4636.082634,5939.88
9995,10793.31,4833.304906,6351.672099,11094.5
28995,16777.08,22139.21065,29849.04468,28237.43
27380,23712.04,19981.70835,27942.76512,27813.23
15293,27762.63,24874.69672,16951.18537,17917.76
30888,16950.11,21918.90298,32140.42026,28944.03
31440,36425.77,32738.61996,28456.67166,27624.97
12495,13430.62,17756.01,12686.51802,15130.77
13494,13808.58,9401.841301,15526.23433,17850.16
17300,18394.31,22355.81101,22997.50535,17997.47
23707,20290.9,15173.52062,24452.67315,24839.85
12650,16060.53,17864.77849,10165.34749,11340.77
57488,43076.2,35615.95964,37587.57764,37288.86
23945,13128.81,14613.73912,24065.80417,14667.07
13795,8920.4,10902.09229,14285.22273,12978.72
22890,26430.98,26031.26378,23875.29204,23906.34
11995,18400.43,15590.9985,10183.53481,16659.03
14990,18718.92,15612.71513,9642.365006,32733.16
14580,16420.38,17933.28419,16293.66881,15286.37
5998,9877.65,6939.803079,4917.492964,8315
17993,25942.79,26759.98891,20290.89675,20869.2
11200,20556.75,18168.87761,10547.62598,15532.48
28519,17277.81,16576.76794,30448.75558,25530.81
20749,29210,27339.03858,20015.81816,24925.3
15855,19941.03,20170.96262,16761.4481,17034.6
30126,16279.21,15848.76922,29305.9162,27367.74
28500,20580.92,17034.91657,17421.31497,20540.61
55990,26168.56,24398.61421,53763.3679,46738.99
49990,34082.45,36591.37603,37388.09655,39772.97
35125,23157.23,18110.90885,33437.34405,17621.08
26621,31633.62,27923.10258,30821.72083,24715.48
21999,15803.67,21469.97323,20260.47158,16591.36
23995,20001.45,23598.89482,23612.61227,22505.68
26290,21768.09,25626.7639,26799.21641,24428.76
25999,32883.81,24233.33565,26810.12289,29241.03
15995,18105.42,19779.43695,18214.57628,15787.3
23349,27439.72,26981.98768,25231.41868,20966.33
16999,11323.47,8628.011627,13974.43182,11854.58
25331,18811.58,23879.20832,29889.68324,28054.41
19488,13402.2,11055.09547,19752.37901,19671.11
11988,13521.83,18646.76383,22815.55883,15428.51
14990,18416.24,18291.09714,16777.80217,16659.74
8999,5724.91,5014.216324,7163.529864,6649.02
18290,23233.91,26860.40925,18267.65891,18147.42
53899,25954.82,24127.14867,50687.81246,53090.38
16992,18080.42,18137.60026,17578.95507,18334.92
12595,14120.15,17671.08697,13381.33071,11496.81
16275,22144.49,23429.97875,17233.88256,20084.05
19999,18860.87,26291.80233,21111.99465,19375.02
10989,16442.97,14688.70608,13666.71427,15580.11
8899,15131.95,11641.69575,7573.150957,11960.16
18946,26963.54,19433.64498,21861.80891,18301.16
10988,21203.09,18648.35911,12987.70973,11058.72
17495,22704.3,18712.84551,14998.41617,17799.22
20345,25170.94,26376.18612,20132.66515,19075.02
17690,17175.3,19764.75335,18100.56594,17426.6
14747,18782.61,21416.24119,16819.91241,14780.74
20590,20302.94,25316.53896,16853.12671,18071.81
21219,19966.71,21031.51449,22275.30871,22923.14
13999,22131.4,24326.25525,18129.82932,18737.34
29000,16956.76,16598.75138,27470.2991,27900.62
19995,21512.59,17609.54449,21492.00224,16350.63
15633,16428.01,19709.20767,10928.40815,11045.97
15559,25411.54,22288.63985,15794.68123,16112.72
24700,23958.48,26022.70384,27378.81221,24484.83
17995,20697.81,22360.27937,19134.77975,18772.31
15864,19017.72,23254.90275,18184.44352,16447
18999,22354.39,23297.87043,28506.38134,24224.3
29000,19602.57,19698.86259,27371.56305,26793.17
18478,22324.82,26998.42215,17354.68798,16658.68
16995,14391.43,13987.54604,19541.21399,16904.81
11895,16025.44,13219.84509,9695.594787,11751.89
21379,13833.12,20768.40325,19982.40403,19595.43
10995,22864.65,23415.46548,16142.03036,24577.07
16218,20562.25,18668.27787,14232.49261,13839
10999,17234.36,19427.92767,12973.53173,14601.61
10645,13466.28,12444.61706,12301.34104,11500.59
12500,17297.81,17517.70057,12996.75328,12826.04
21287,16130.53,22953.88772,16818.57279,15127.95
10495,19532.36,18210.90277,7127.525735,13436.98
16985,19238.86,19110.61709,16704.09915,17221.02
23844,26174.89,24865.69487,23859.94773,24411.35
31300,27490.82,30273.62462,31576.93105,28454.8
17995,26688.01,25486.95882,21970.07182,28117.38
32991,31951.7,29488.62235,26398.83402,23877.86
7351,8499.02,3275.701819,4672.826807,7613.45
15967,11863.18,12405.03454,18654.47771,16685.9
39850,28127.05,28606.34504,37736.29794,35099.51
13147,18052.49,22140.07587,14633.37472,13421.12
6995,9114.51,6126.439914,8871.19005,9902.98
26555,38799.45,38259.58737,27557.32047,30347.07
23197,27054.81,27999.54928,25290.86909,27511.35
32900,36955.42,35235.3706,35905.06411,34493.98
20990,22767.09,22683.09916,28510.77282,24698.28
34500,29457.82,28474.75958,27176.61133,30924.22
22334,26151.35,27673.57826,27308.2411,24791.16
3951,7638.28,3501.145783,186.2285977,4664.28
18998,13922.65,17696.33125,17773.06633,20453.8
14990,20006.86,22904.08042,12445.68502,16705.08
10205,19981.31,15633.24906,11789.94013,16378.72
19999,16669.03,17435.147,15363.00061,14192.56
16750,19883.55,22981.40443,15060.74642,13473.16
8434,16846.17,14276.91488,12842.25805,12431
6488,12557.38,10242.6802,-1026.332683,10108.32
91888,36009.27,33589.31363,73196.76898,69429.05
29900,26059.23,32198.11715,33169.25479,28606.41
8990,9909.19,6426.131143,16183.63434,13080.68
21995,16026.32,17710.79821,20835.21105,21395.75
22700,19584.46,25388.57625,27916.83165,26181.12
35995,20742.19,21781.64729,29461.84372,29027.71
16991,18191.67,19147.11576,17768.13528,18154.92
17588,20354.25,22136.13626,22082.2652,19534.88
17700,15018.13,15906.73547,20059.94916,20155.75
28565,30972.44,31084.10206,25589.61496,27177.34
8999,23997.3,25114.16642,9537.458988,10256.03
9701,16361.44,16924.891,9988.418616,13529.41
26995,11468.11,10821.254,31848.38532,13695.64
11875,16900.92,17473.91792,13071.39368,13449.92
32500,37621.65,35233.42994,34910.38749,36248.41
13777,18970.91,18043.59941,12752.51535,12372.6
21918,33042.61,26811.40362,24508.63517,23539.03
27696,29889.39,26345.60783,27055.67825,26149.02
11995,12055.38,10059.36237,11418.6427,9154.54
11495,8372.92,10239.71655,8932.864602,9787.39
28990,16692.11,19717.49248,30009.69636,31139.54
12284,11306.96,17601.80061,13472.92308,12337.82
68900,79605.12,61560.50496,61488.98676,83172.23
14500,17345.34,19405.45982,14926.9741,14368.52
12995,6422.95,13876.01372,17191.10843,9344.75
32000,40954.99,36619.91359,37439.30716,35529.41
42999,47170.13,38084.54168,39886.35923,40339.84
19995,12768.91,9966.338486,16662.86615,16842.34
25659,17792.72,19927.34941,29085.18399,31008.96
14991,9436,10460.87372,16930.27979,13039.05
11900,16924.98,21933.60617,14518.85095,14065.81
14988,23840.18,25575.30564,12942.18381,16271.32
37991,42828.84,38506.16154,39097.57228,40294.72
29888,20134.57,20028.71416,28692.58721,24704.11
8995,12885.94,11874.36356,8551.224385,12297.21
9700,21758.87,21417.9185,10467.50546,10574
28593,43468.48,38521.38617,33379.63669,37460.34
12995,17838.34,20046.64071,14179.31365,15422.36
15980,16960.08,18671.88851,19911.08104,18240.63
13995,16877.34,17218.77487,11361.65093,11588.11
23900,18136.7,21007.486,26900.56255,21972.03
17579,22051.67,22744.44815,21517.15927,19042.48
9995,8455.17,5564.300127,8694.363966,6547.67
36477,23859.66,24392.48841,32990.88479,28396.07
79000,30664.71,18475.81288,23799.07296,36647.87
11995,31566.81,24747.49456,19045.23498,26602.7
12900,26713.02,21228.3436,13852.01601,17200.29
13974,8885.04,11163.50644,13960.24244,12188.99
48997,52547.96,41629.41676,43153.42337,49475.95
15000,21282.67,22958.11334,16830.26848,15567.71
15949,11757.13,15034.37461,14859.60221,13568.66
29499,20759.16,22024.75327,31792.75892,26197.32
18533,20658.41,26801.24779,18251.78246,18324.1
11217,12773.11,13119.41666,10498.53523,12029.56
13995,18226.15,19451.02305,15854.16042,16643.76
15995,14158.95,14102.47889,18096.74974,16013.42
19500,19834.46,22849.40791,22521.44047,16871.18
12988,19027.94,20918.27892,12233.83603,11278.38
16750,25248.25,24266.70054,17208.69434,17916.27
13750,17469.2,18325.61583,15031.53299,15261.2
9599,7127.46,16302.327,9852.553244,7364.95
16850,14435.63,15401.03552,16374.93138,14492.51
38230,30494.43,32497.55907,40487.3237,37247.12
12295,14486.26,12812.03292,11112.43131,14874.25
18800,19309.99,21176.22495,21374.56483,18670.81
16800,8270.29,6694.212655,13379.1568,8447.1
33990,32264.03,30797.53114,31521.43281,29998.17
29991,30295.74,31875.60567,30118.30098,31990.75
24750,31617.06,33851.38879,28478.17815,29597.77
15275,22636.94,22838.89397,16478.28941,14846.96
18590,15960.64,16603.55607,18498.46836,15782.59
13995,18607.79,14512.87309,10329.02659,12754.96
12999,15540.18,13044.30439,13831.35067,13428.44
19766,33153.91,28350.70714,24143.66373,23741.8
17948,16267.71,21891.60311,17196.48135,14787.4
12410,14825.38,20261.19343,8174.769601,12232.24
6900,9319.15,10837.79572,7295.626987,10720.74
33211,36607.96,34602.6187,34080.4789,32934.12
14599,14033.81,12239.91831,9667.069054,12607.76
13999,13611.15,15969.62995,14169.5726,25401.91
18997,24834.75,22182.82678,19965.57649,18165.26
11888,9093.92,12435.66076,7596.593535,11554.85
9995,26161.74,23543.32178,13328.78926,19020.94
20485,27966.67,26469.08854,22849.11418,26113.56
18275,27807.35,26651.91209,18083.16344,26253.94
12490,12922.8,16971.89154,12821.4256,12017.24
17995,29120.57,25078.6243,20545.94307,21018.61
13985,20662.45,22035.68407,14665.05628,14363
31950,26069.73,25319.03316,30150.28014,26757.78
42991,32615.97,30973.43312,29910.10327,29872.55
21999,22762.2,19929.40501,17587.63342,19492.82
18590,11450.18,11258.52196,23143.37036,15051.19
8990,9717.06,17252.19969,8754.556472,6439
19998,15692.22,14423.27294,20794.37639,22388.28
67855,31624.78,48978.89215,69807.95447,33693.37
53351,45486.02,44275.24708,46396.29335,37031.45
18997,18390.98,17548.27188,18116.90848,16897.74
38997,37129.51,31713.29764,38643.69443,37688.53
23795,20395.27,19396.29493,22803.04033,25081.61
39691,36053.47,34311.87877,34131.03866,32538.62
5291,7021.82,10434.43631,2648.905075,6934.45
22000,16500.58,19154.83173,23834.47079,20559.15
19990,17901.16,26638.75882,19942.47771,18458.93
23890,15973.36,18318.4582,20925.21437,21175.05
19978,20662.64,19944.3632,17671.37294,17816.42
7988,10106.31,9144.023879,4566.465614,10381.98
13995,17906.77,16137.53354,13165.11584,15692.59
39944,42655.63,36994.28786,38943.18634,42478.29
37900,36761.95,32994.77216,36486.23829,34403.49
17895,29301.68,23897.61715,19790.12792,20112.54
16995,21004.59,16366.62575,14280.82308,16007.14
21999,28399.37,24267.29126,21619.33424,20519.85
7990,10608.93,15648.23787,6006.30293,7718.03
11995,18840.48,14936.9813,14681.21943,13663.75
11667,20798.8,21395.07386,15489.00971,15627.54
22995,20877.72,20311.23553,21059.89913,19391.02
34500,34667.82,33774.96663,34806.12898,31170.1
17775,9001.21,10941.46584,18998.56228,14707.07
29922,19945.69,20459.04493,28249.04808,24769.27
19999,25200.7,26856.65782,22364.81466,22788.39
10990,11068.05,5580.23072,10213.33558,10315.61
16995,20944.64,26386.70163,20914.89511,19622.41
24899,28348.32,36853.75464,36986.66424,26896.97
34999,36054.61,34566.21581,32024.42692,35225.76
27900,27081.11,30248.28337,27486.825,29994.16
5995,17080.04,15105.81957,12440.96792,12731.4
14000,22377.07,16203.07882,15197.38282,18252.81
49998,45605.9,47213.13628,48145.66826,40203.59
18995,33767.02,28393.83275,26425.75569,23542.08
15500,21922.3,16184.02884,25183.80853,23583.8
65500,21733.67,23716.24049,82021.97008,68112.8
20599,20486.79,23289.42624,21101.40391,18147.67
18995,9849.06,8637.284867,17817.36713,10100.69
10492,19677.06,15796.85485,14524.3337,12432.17
14248,19119.94,24249.96299,14110.51615,15889.84
17990,5393.38,4120.36797,12065.0275,14083.49
13946,15505.31,11650.21701,12200.9133,14785.35
19995,16092.01,17095.35064,18632.48493,16851.38
42995,41147.08,40621.33636,40669.11197,41589.61
8719,12690.63,12317.03897,5092.844997,10501.32
28774,32631.63,34855.04432,35376.55248,33577.35
9995,17538.8,19438.53052,9258.310665,11004.37
14987,19843.4,18879.53437,19479.97797,19443.39
16999,11907.41,18695.34565,23307.61695,9841.39
24274,19859.59,23841.27474,21527.70937,17475.32
16995,21462.5,22051.55088,16071.27601,15320.25
24795,14511.66,16253.52232,24129.19343,24766.25
28988,22618.32,27170.39526,29186.82973,28557.26
36000,21784.65,22643.81314,34336.21517,36239.11
37980,19980.17,25234.09236,35058.73899,34555.47
19000,23524.15,29125.16029,27295.90616,17356.13
25883,32506.82,27002.56559,26667.82875,25593.51
4988,6721.49,3877.616214,-736.5301467,6121.08
21949,16220.95,22851.11592,22071.6408,19468.76
14140,21828.99,27511.83847,17264.04369,20478.7
13975,16411.55,22399.87021,15062.9461,14037.95
3900,6510.9,-1540.027794,-806.8586559,4165.65
25998,17732.52,15665.34873,28436.99481,18855.42
19000,13903.19,14287.95378,23353.04731,16806.14
11994,16597.14,17174.86701,12514.0103,13242.39
15990,14675.48,13816.33029,24706.83342,18748.01
9850,12756.25,13680.74437,13063.67781,11362.68
14297,18361.89,21601.13703,17258.77178,15208.78
37915,36452.48,36038.92964,36305.31304,36143.52
22827,19286.73,18987.06279,21927.24624,20995.96
14781,14780.53,17791.43635,15261.03291,14686.04
11997,15918.89,13336.39758,12567.83732,10830.7
12000,16033.08,20947.81913,15076.24183,13188.28
12230,14888.27,12520.44883,11239.67004,12892.9
23005,25451.44,22434.50864,20561.53851,20557.34
11288,19767.31,22266.98034,11301.72145,15914.9
